EmployeeID,RoleID,RoleName,WeightedSkillReadiness,MandatorySkillCoverage,RoleReadinessScore,TotalSkillGap,CriticalGapCount,MissingSkillCount,Department,JobLevel,Location,TenureYears,PerformanceRating,PotentialCategory,MobilityInterest,ReadinessBand
E0187,R008,Talent Management Analytics Specialist,42.2,0.0,35.9,21.0,4.0,4.0,Human Resources,L2,"Vancouver, BC",8.1,2,High,High,Significant Gap
E0188,R001,People Analytics Specialist,19.3,0.0,16.4,31.0,5.0,7.0,Customer Success,L1,"Ottawa, ON",5.8,3,Solid,Medium,Significant Gap
E0188,R002,Senior People Analytics Analyst,11.7,0.0,9.9,42.0,6.0,9.0,Customer Success,L1,"Ottawa, ON",5.8,3,Solid,Medium,Significant Gap
E0188,R003,Talent Intelligence Analyst,5.1,0.0,4.4,37.0,5.0,10.0,Customer Success,L1,"Ottawa, ON",5.8,3,Solid,Medium,Significant Gap
E0188,R004,Workforce Planning Analyst,17.4,0.0,14.8,30.0,4.0,6.0,Customer Success,L1,"Ottawa, ON",5.8,3,Solid,Medium,Significant Gap
E0188,R005,HR Data Analyst,19.2,0.0,16.3,22.0,4.0,5.0,Customer Success,L1,"Ottawa, ON",5.8,3,Solid,Medium,Significant Gap
E0188,R006,People Analytics Manager,12.1,0.0,10.3,46.0,5.0,9.0,Customer Success,L1,"Ottawa, ON",5.8,3,Solid,Medium,Significant Gap
E0188,R007,HRIS & People Data Specialist,12.3,0.0,10.5,32.0,5.0,7.0,Customer Success,L1,"Ottawa, ON",5.8,3,Solid,Medium,Significant Gap
E0188,R008,Talent Management Analytics Specialist,8.3,0.0,7.1,33.0,4.0,8.0,Customer Success,L1,"Ottawa, ON",5.8,3,Solid,Medium,Significant Gap
E0189,R001,People Analytics Specialist,30.7,0.0,26.1,28.0,5.0,7.0,Operations,L4,"Toronto, ON",3.1,5,High,High,Significant Gap
E0189,R002,Senior People Analytics Analyst,32.1,16.7,29.8,33.0,5.0,7.0,Operations,L4,"Toronto, ON",3.1,5,High,High,Significant Gap
E0189,R003,Talent Intelligence Analyst,20.5,0.0,17.4,31.0,5.0,8.0,Operations,L4,"Toronto, ON",3.1,5,High,High,Significant Gap
E0189,R004,Workforce Planning Analyst,50.3,25.0,46.5,18.0,3.0,3.0,Operations,L4,"Toronto, ON",3.1,5,High,High,Significant Gap
E0189,R005,HR Data Analyst,16.2,0.0,13.8,24.0,4.0,7.0,Operations,L4,"Toronto, ON",3.1,5,High,High,Significant Gap
E0189,R006,People Analytics Manager,38.6,20.0,35.8,32.0,4.0,7.0,Operations,L4,"Toronto, ON",3.1,5,High,High,Significant Gap
E0189,R007,HRIS & People Data Specialist,18.5,0.0,15.7,28.0,5.0,7.0,Operations,L4,"Toronto, ON",3.1,5,High,High,Significant Gap
E0189,R008,Talent Management Analytics Specialist,8.3,0.0,7.1,33.0,4.0,9.0,Operations,L4,"Toronto, ON",3.1,5,High,High,Significant Gap
E0190,R001,People Analytics Specialist,23.8,20.0,23.2,32.0,4.0,8.0,Engineering,L3,"Toronto, ON",6.3,3,Developing,Medium,Significant Gap
E0190,R002,Senior People Analytics Analyst,28.2,16.7,26.4,35.0,5.0,7.0,Engineering,L3,"Toronto, ON",6.3,3,Developing,Medium,Significant Gap
E0190,R003,Talent Intelligence Analyst,9.3,0.0,7.9,34.0,5.0,8.0,Engineering,L3,"Toronto, ON",6.3,3,Developing,Medium,Significant Gap
E0190,R004,Workforce Planning Analyst,8.3,0.0,7.1,34.0,4.0,8.0,Engineering,L3,"Toronto, ON",6.3,3,Developing,Medium,Significant Gap
E0190,R005,HR Data Analyst,37.5,25.0,35.6,18.0,3.0,5.0,Engineering,L3,"Toronto, ON",6.3,3,Developing,Medium,Significant Gap
E0190,R006,People Analytics Manager,21.7,0.0,18.5,41.0,5.0,7.0,Engineering,L3,"Toronto, ON",6.3,3,Developing,Medium,Significant Gap
E0190,R007,HRIS & People Data Specialist,41.7,20.0,38.4,22.0,4.0,4.0,Engineering,L3,"Toronto, ON",6.3,3,Developing,Medium,Significant Gap
E0190,R008,Talent Management Analytics Specialist,10.8,0.0,9.1,33.0,4.0,7.0,Engineering,L3,"Toronto, ON",6.3,3,Developing,Medium,Significant Gap
E0191,R001,People Analytics Specialist,16.1,20.0,16.7,35.0,4.0,10.0,Engineering,L1,"Toronto, ON",5.0,3,Developing,Medium,Significant Gap
E0191,R002,Senior People Analytics Analyst,28.3,16.7,26.6,34.0,5.0,8.0,Engineering,L1,"Toronto, ON",5.0,3,Developing,Medium,Significant Gap
E0191,R003,Talent Intelligence Analyst,11.5,0.0,9.8,33.0,5.0,9.0,Engineering,L1,"Toronto, ON",5.0,3,Developing,Medium,Significant Gap
E0191,R004,Workforce Planning Analyst,12.5,0.0,10.6,32.0,4.0,8.0,Engineering,L1,"Toronto, ON",5.0,3,Developing,Medium,Significant Gap
E0191,R005,HR Data Analyst,37.5,25.0,35.6,17.0,3.0,5.0,Engineering,L1,"Toronto, ON",5.0,3,Developing,Medium,Significant Gap
E0191,R006,People Analytics Manager,18.3,0.0,15.5,43.0,5.0,9.0,Engineering,L1,"Toronto, ON",5.0,3,Developing,Medium,Significant Gap
E0191,R007,HRIS & People Data Specialist,31.5,20.0,29.8,27.0,4.0,7.0,Engineering,L1,"Toronto, ON",5.0,3,Developing,Medium,Significant Gap
E0191,R008,Talent Management Analytics Specialist,6.2,0.0,5.3,34.0,4.0,9.0,Engineering,L1,"Toronto, ON",5.0,3,Developing,Medium,Significant Gap
E0192,R001,People Analytics Specialist,18.2,20.0,18.4,34.0,4.0,9.0,Sales,L3,"Toronto, ON",6.3,3,High,Medium,Significant Gap
E0192,R002,Senior People Analytics Analyst,17.0,0.0,14.4,39.0,6.0,8.0,Sales,L3,"Toronto, ON",6.3,3,High,Medium,Significant Gap
E0192,R003,Talent Intelligence Analyst,7.7,0.0,6.5,36.0,5.0,9.0,Sales,L3,"Toronto, ON",6.3,3,High,Medium,Significant Gap
E0192,R004,Workforce Planning Analyst,19.4,0.0,16.5,30.0,4.0,6.0,Sales,L3,"Toronto, ON",6.3,3,High,Medium,Significant Gap
E0192,R005,HR Data Analyst,10.0,0.0,8.5,26.0,4.0,8.0,Sales,L3,"Toronto, ON",6.3,3,High,Medium,Significant Gap
E0192,R006,People Analytics Manager,19.0,0.0,16.1,42.0,5.0,7.0,Sales,L3,"Toronto, ON",6.3,3,High,Medium,Significant Gap
E0192,R007,HRIS & People Data Specialist,13.0,0.0,11.1,31.0,5.0,7.0,Sales,L3,"Toronto, ON",6.3,3,High,Medium,Significant Gap
E0192,R008,Talent Management Analytics Specialist,4.2,0.0,3.5,35.0,4.0,9.0,Sales,L3,"Toronto, ON",6.3,3,High,Medium,Significant Gap
E0193,R001,People Analytics Specialist,31.5,0.0,26.8,28.0,5.0,7.0,Marketing,L6,"Vancouver, BC",6.2,4,Solid,Low,Significant Gap
E0193,R002,Senior People Analytics Analyst,26.8,0.0,22.8,35.0,6.0,7.0,Marketing,L6,"Vancouver, BC",6.2,4,Solid,Low,Significant Gap
E0193,R003,Talent Intelligence Analyst,20.9,0.0,17.8,31.0,5.0,7.0,Marketing,L6,"Vancouver, BC",6.2,4,Solid,Low,Significant Gap
E0193,R004,Workforce Planning Analyst,37.5,0.0,31.9,23.0,4.0,4.0,Marketing,L6,"Vancouver, BC",6.2,4,Solid,Low,Significant Gap
E0193,R005,HR Data Analyst,18.3,0.0,15.6,22.0,4.0,6.0,Marketing,L6,"Vancouver, BC",6.2,4,Solid,Low,Significant Gap
E0193,R006,People Analytics Manager,30.0,0.0,25.5,36.0,5.0,6.0,Marketing,L6,"Vancouver, BC",6.2,4,Solid,Low,Significant Gap
E0193,R007,HRIS & People Data Specialist,14.5,0.0,12.3,30.0,5.0,7.0,Marketing,L6,"Vancouver, BC",6.2,4,Solid,Low,Significant Gap
E0193,R008,Talent Management Analytics Specialist,8.3,0.0,7.1,33.0,4.0,8.0,Marketing,L6,"Vancouver, BC",6.2,4,Solid,Low,Significant Gap
E0194,R001,People Analytics Specialist,23.8,20.0,23.2,31.0,4.0,8.0,Sales,L4,"Vancouver, BC",4.7,4,Developing,High,Significant Gap
E0194,R002,Senior People Analytics Analyst,18.0,0.0,15.3,39.0,6.0,9.0,Sales,L4,"Vancouver, BC",4.7,4,Developing,High,Significant Gap
E0194,R003,Talent Intelligence Analyst,12.8,0.0,10.9,34.0,5.0,9.0,Sales,L4,"Vancouver, BC",4.7,4,Developing,High,Significant Gap
E0194,R004,Workforce Planning Analyst,22.9,0.0,19.5,28.0,4.0,6.0,Sales,L4,"Vancouver, BC",4.7,4,Developing,High,Significant Gap
E0194,R005,HR Data Analyst,17.5,0.0,14.9,22.0,4.0,6.0,Sales,L4,"Vancouver, BC",4.7,4,Developing,High,Significant Gap
E0194,R006,People Analytics Manager,23.8,0.0,20.2,40.0,5.0,8.0,Sales,L4,"Vancouver, BC",4.7,4,Developing,High,Significant Gap
E0194,R007,HRIS & People Data Specialist,9.4,0.0,8.0,33.0,5.0,8.0,Sales,L4,"Vancouver, BC",4.7,4,Developing,High,Significant Gap
E0194,R008,Talent Management Analytics Specialist,10.4,0.0,8.9,32.0,4.0,8.0,Sales,L4,"Vancouver, BC",4.7,4,Developing,High,Significant Gap
E0195,R001,People Analytics Specialist,32.1,0.0,27.3,27.0,5.0,6.0,Human Resources,L2,"Montreal, QC",0.3,3,High,Medium,Significant Gap
E0195,R002,Senior People Analytics Analyst,17.7,0.0,15.0,40.0,6.0,9.0,Human Resources,L2,"Montreal, QC",0.3,3,High,Medium,Significant Gap
E0195,R003,Talent Intelligence Analyst,23.7,0.0,20.2,30.0,5.0,7.0,Human Resources,L2,"Montreal, QC",0.3,3,High,Medium,Significant Gap
E0195,R004,Workforce Planning Analyst,12.5,0.0,10.6,33.0,4.0,8.0,Human Resources,L2,"Montreal, QC",0.3,3,High,Medium,Significant Gap
E0195,R005,HR Data Analyst,41.2,25.0,38.8,18.0,3.0,5.0,Human Resources,L2,"Montreal, QC",0.3,3,High,Medium,Significant Gap
E0195,R006,People Analytics Manager,17.7,0.0,15.0,43.0,5.0,8.0,Human Resources,L2,"Montreal, QC",0.3,3,High,Medium,Significant Gap
E0195,R007,HRIS & People Data Specialist,30.3,20.0,28.7,26.0,4.0,6.0,Human Resources,L2,"Montreal, QC",0.3,3,High,Medium,Significant Gap
E0195,R008,Talent Management Analytics Specialist,14.6,0.0,12.4,32.0,4.0,7.0,Human Resources,L2,"Montreal, QC",0.3,3,High,Medium,Significant Gap
E0196,R001,People Analytics Specialist,14.0,0.0,11.9,35.0,5.0,8.0,Operations,L2,"Toronto, ON",7.1,2,Solid,Medium,Significant Gap
E0196,R002,Senior People Analytics Analyst,10.0,0.0,8.5,42.0,6.0,9.0,Operations,L2,"Toronto, ON",7.1,2,Solid,Medium,Significant Gap
E0196,R003,Talent Intelligence Analyst,0.0,0.0,0.0,39.0,5.0,11.0,Operations,L2,"Toronto, ON",7.1,2,Solid,Medium,Significant Gap
E0196,R004,Workforce Planning Analyst,11.1,0.0,9.4,34.0,4.0,7.0,Operations,L2,"Toronto, ON",7.1,2,Solid,Medium,Significant Gap
E0196,R005,HR Data Analyst,16.7,0.0,14.2,23.0,4.0,5.0,Operations,L2,"Toronto, ON",7.1,2,Solid,Medium,Significant Gap
E0196,R006,People Analytics Manager,3.4,0.0,2.9,50.0,5.0,10.0,Operations,L2,"Toronto, ON",7.1,2,Solid,Medium,Significant Gap
E0196,R007,HRIS & People Data Specialist,19.6,0.0,16.6,30.0,5.0,6.0,Operations,L2,"Toronto, ON",7.1,2,Solid,Medium,Significant Gap
E0196,R008,Talent Management Analytics Specialist,4.2,0.0,3.5,35.0,4.0,9.0,Operations,L2,"Toronto, ON",7.1,2,Solid,Medium,Significant Gap
E0197,R001,People Analytics Specialist,11.9,0.0,10.1,36.0,5.0,9.0,Customer Success,L2,"Montreal, QC",10.3,5,Developing,Medium,Significant Gap
E0197,R002,Senior People Analytics Analyst,9.0,0.0,7.7,43.0,6.0,10.0,Customer Success,L2,"Montreal, QC",10.3,5,Developing,Medium,Significant Gap
E0197,R003,Talent Intelligence Analyst,5.1,0.0,4.4,37.0,5.0,10.0,Customer Success,L2,"Montreal, QC",10.3,5,Developing,Medium,Significant Gap
E0197,R004,Workforce Planning Analyst,13.9,0.0,11.8,32.0,4.0,7.0,Customer Success,L2,"Montreal, QC",10.3,5,Developing,Medium,Significant Gap
E0197,R005,HR Data Analyst,15.0,0.0,12.8,23.0,4.0,6.0,Customer Success,L2,"Montreal, QC",10.3,5,Developing,Medium,Significant Gap
E0197,R006,People Analytics Manager,12.1,0.0,10.3,46.0,5.0,9.0,Customer Success,L2,"Montreal, QC",10.3,5,Developing,Medium,Significant Gap
E0197,R007,HRIS & People Data Specialist,8.0,0.0,6.8,34.0,5.0,8.0,Customer Success,L2,"Montreal, QC",10.3,5,Developing,Medium,Significant Gap
E0197,R008,Talent Management Analytics Specialist,8.3,0.0,7.1,33.0,4.0,9.0,Customer Success,L2,"Montreal, QC",10.3,5,Developing,Medium,Significant Gap
E0198,R001,People Analytics Specialist,26.2,0.0,22.3,30.0,5.0,7.0,Marketing,L1,"Montreal, QC",6.7,4,Solid,Low,Significant Gap
E0198,R002,Senior People Analytics Analyst,13.3,0.0,11.3,41.0,6.0,9.0,Marketing,L1,"Montreal, QC",6.7,4,Solid,Low,Significant Gap
E0198,R003,Talent Intelligence Analyst,7.7,0.0,6.5,36.0,5.0,10.0,Marketing,L1,"Montreal, QC",6.7,4,Solid,Low,Significant Gap
E0198,R004,Workforce Planning Analyst,20.8,0.0,17.7,29.0,4.0,6.0,Marketing,L1,"Montreal, QC",6.7,4,Solid,Low,Significant Gap
E0198,R005,HR Data Analyst,19.6,0.0,16.6,23.0,4.0,6.0,Marketing,L1,"Montreal, QC",6.7,4,Solid,Low,Significant Gap
E0198,R006,People Analytics Manager,10.0,0.0,8.5,47.0,5.0,10.0,Marketing,L1,"Montreal, QC",6.7,4,Solid,Low,Significant Gap
E0198,R007,HRIS & People Data Specialist,12.7,0.0,10.8,33.0,5.0,8.0,Marketing,L1,"Montreal, QC",6.7,4,Solid,Low,Significant Gap
E0198,R008,Talent Management Analytics Specialist,8.3,0.0,7.1,34.0,4.0,9.0,Marketing,L1,"Montreal, QC",6.7,4,Solid,Low,Significant Gap
E0199,R001,People Analytics Specialist,22.3,0.0,19.0,31.0,5.0,7.0,Human Resources,L1,"Toronto, ON",9.5,3,Solid,Medium,Significant Gap
E0199,R002,Senior People Analytics Analyst,18.3,16.7,18.1,40.0,5.0,8.0,Human Resources,L1,"Toronto, ON",9.5,3,Solid,Medium,Significant Gap
E0199,R003,Talent Intelligence Analyst,15.7,0.0,13.3,33.0,5.0,8.0,Human Resources,L1,"Toronto, ON",9.5,3,Solid,Medium,Significant Gap
E0199,R004,Workforce Planning Analyst,23.8,0.0,20.2,28.0,4.0,5.0,Human Resources,L1,"Toronto, ON",9.5,3,Solid,Medium,Significant Gap
E0199,R005,HR Data Analyst,6.7,0.0,5.7,26.0,4.0,7.0,Human Resources,L1,"Toronto, ON",9.5,3,Solid,Medium,Significant Gap
E0199,R006,People Analytics Manager,17.2,0.0,14.7,43.0,5.0,7.0,Human Resources,L1,"Toronto, ON",9.5,3,Solid,Medium,Significant Gap
E0199,R007,HRIS & People Data Specialist,7.2,0.0,6.2,33.0,5.0,8.0,Human Resources,L1,"Toronto, ON",9.5,3,Solid,Medium,Significant Gap
E0199,R008,Talent Management Analytics Specialist,29.5,0.0,25.1,25.0,4.0,5.0,Human Resources,L1,"Toronto, ON",9.5,3,Solid,Medium,Significant Gap
E0200,R001,People Analytics Specialist,32.1,20.0,30.3,28.0,4.0,7.0,Finance,L4,"Vancouver, BC",5.2,2,Solid,High,Significant Gap
E0200,R002,Senior People Analytics Analyst,29.7,16.7,27.7,33.0,5.0,8.0,Finance,L4,"Vancouver, BC",5.2,2,Solid,High,Significant Gap
E0200,R003,Talent Intelligence Analyst,17.9,0.0,15.3,32.0,5.0,8.0,Finance,L4,"Vancouver, BC",5.2,2,Solid,High,Significant Gap
E0200,R004,Workforce Planning Analyst,43.8,0.0,37.2,20.0,4.0,4.0,Finance,L4,"Vancouver, BC",5.2,2,Solid,High,Significant Gap
E0200,R005,HR Data Analyst,18.3,0.0,15.6,22.0,4.0,6.0,Finance,L4,"Vancouver, BC",5.2,2,Solid,High,Significant Gap
E0200,R006,People Analytics Manager,31.7,0.0,27.0,36.0,5.0,7.0,Finance,L4,"Vancouver, BC",5.2,2,Solid,High,Significant Gap
E0200,R007,HRIS & People Data Specialist,13.0,0.0,11.1,31.0,5.0,8.0,Finance,L4,"Vancouver, BC",5.2,2,Solid,High,Significant Gap
E0200,R008,Talent Management Analytics Specialist,15.3,0.0,13.0,30.0,4.0,7.0,Finance,L4,"Vancouver, BC",5.2,2,Solid,High,Significant Gap
E0201,R001,People Analytics Specialist,30.7,20.0,29.1,29.0,4.0,7.0,Finance,L4,"Toronto, ON",0.3,4,Solid,Medium,Significant Gap
E0201,R002,Senior People Analytics Analyst,28.0,16.7,26.3,34.0,5.0,8.0,Finance,L4,"Toronto, ON",0.3,4,Solid,Medium,Significant Gap
E0201,R003,Talent Intelligence Analyst,17.9,0.0,15.3,32.0,5.0,8.0,Finance,L4,"Toronto, ON",0.3,4,Solid,Medium,Significant Gap
E0201,R004,Workforce Planning Analyst,46.2,0.0,39.3,20.0,4.0,4.0,Finance,L4,"Toronto, ON",0.3,4,Solid,Medium,Significant Gap
E0201,R005,HR Data Analyst,17.5,0.0,14.9,23.0,4.0,6.0,Finance,L4,"Toronto, ON",0.3,4,Solid,Medium,Significant Gap
E0201,R006,People Analytics Manager,36.9,0.0,31.4,33.0,5.0,6.0,Finance,L4,"Toronto, ON",0.3,4,Solid,Medium,Significant Gap
E0201,R007,HRIS & People Data Specialist,18.1,0.0,15.4,29.0,5.0,6.0,Finance,L4,"Toronto, ON",0.3,4,Solid,Medium,Significant Gap
E0201,R008,Talent Management Analytics Specialist,15.3,0.0,13.0,30.0,4.0,7.0,Finance,L4,"Toronto, ON",0.3,4,Solid,Medium,Significant Gap
E0202,R001,People Analytics Specialist,15.5,20.0,16.2,36.0,4.0,10.0,Engineering,L3,"Calgary, AB",6.4,3,Developing,Medium,Significant Gap
E0202,R002,Senior People Analytics Analyst,22.8,16.7,21.9,38.0,5.0,8.0,Engineering,L3,"Calgary, AB",6.4,3,Developing,Medium,Significant Gap
E0202,R003,Talent Intelligence Analyst,17.9,0.0,15.3,31.0,5.0,8.0,Engineering,L3,"Calgary, AB",6.4,3,Developing,Medium,Significant Gap
E0202,R004,Workforce Planning Analyst,2.1,0.0,1.8,37.0,4.0,9.0,Engineering,L3,"Calgary, AB",6.4,3,Developing,Medium,Significant Gap
E0202,R005,HR Data Analyst,34.2,25.0,32.8,19.0,3.0,5.0,Engineering,L3,"Calgary, AB",6.4,3,Developing,Medium,Significant Gap
E0202,R006,People Analytics Manager,12.4,0.0,10.6,46.0,5.0,9.0,Engineering,L3,"Calgary, AB",6.4,3,Developing,Medium,Significant Gap
E0202,R007,HRIS & People Data Specialist,26.1,20.0,25.2,29.0,4.0,7.0,Engineering,L3,"Calgary, AB",6.4,3,Developing,Medium,Significant Gap
E0202,R008,Talent Management Analytics Specialist,6.2,0.0,5.3,34.0,4.0,9.0,Engineering,L3,"Calgary, AB",6.4,3,Developing,Medium,Significant Gap
E0203,R001,People Analytics Specialist,32.1,40.0,33.3,29.0,3.0,8.0,Engineering,L4,"Calgary, AB",2.4,4,High,High,Significant Gap
E0203,R002,Senior People Analytics Analyst,45.3,33.3,43.5,27.0,4.0,6.0,Engineering,L4,"Calgary, AB",2.4,4,High,High,Significant Gap
E0203,R003,Talent Intelligence Analyst,24.4,0.0,20.7,28.0,5.0,7.0,Engineering,L4,"Calgary, AB",2.4,4,High,High,Significant Gap
E0203,R004,Workforce Planning Analyst,29.2,0.0,24.8,25.0,4.0,6.0,Engineering,L4,"Calgary, AB",2.4,4,High,High,Significant Gap
E0203,R005,HR Data Analyst,35.0,25.0,33.5,18.0,3.0,5.0,Engineering,L4,"Calgary, AB",2.4,4,High,High,Significant Gap
E0203,R006,People Analytics Manager,47.6,20.0,43.4,28.0,4.0,6.0,Engineering,L4,"Calgary, AB",2.4,4,High,High,Significant Gap
E0203,R007,HRIS & People Data Specialist,27.2,20.0,26.1,27.0,4.0,7.0,Engineering,L4,"Calgary, AB",2.4,4,High,High,Significant Gap
E0203,R008,Talent Management Analytics Specialist,14.6,0.0,12.4,30.0,4.0,8.0,Engineering,L4,"Calgary, AB",2.4,4,High,High,Significant Gap
E0204,R001,People Analytics Specialist,8.6,0.0,7.3,36.0,5.0,9.0,Customer Success,L2,Remote - Canada,2.3,3,Solid,Medium,Significant Gap
E0204,R002,Senior People Analytics Analyst,3.3,0.0,2.8,46.0,6.0,10.0,Customer Success,L2,Remote - Canada,2.3,3,Solid,Medium,Significant Gap
E0204,R003,Talent Intelligence Analyst,0.0,0.0,0.0,39.0,5.0,11.0,Customer Success,L2,Remote - Canada,2.3,3,Solid,Medium,Significant Gap
E0204,R004,Workforce Planning Analyst,9.0,0.0,7.7,34.0,4.0,7.0,Customer Success,L2,Remote - Canada,2.3,3,Solid,Medium,Significant Gap
E0204,R005,HR Data Analyst,13.3,0.0,11.3,23.0,4.0,6.0,Customer Success,L2,Remote - Canada,2.3,3,Solid,Medium,Significant Gap
E0204,R006,People Analytics Manager,7.2,0.0,6.2,48.0,5.0,9.0,Customer Success,L2,Remote - Canada,2.3,3,Solid,Medium,Significant Gap
E0204,R007,HRIS & People Data Specialist,5.8,0.0,4.9,34.0,5.0,8.0,Customer Success,L2,Remote - Canada,2.3,3,Solid,Medium,Significant Gap
E0204,R008,Talent Management Analytics Specialist,8.3,0.0,7.1,33.0,4.0,9.0,Customer Success,L2,Remote - Canada,2.3,3,Solid,Medium,Significant Gap
E0205,R001,People Analytics Specialist,12.5,0.0,10.6,36.0,5.0,10.0,Engineering,L5,"Toronto, ON",12.4,4,Developing,Low,Significant Gap
E0205,R002,Senior People Analytics Analyst,32.1,0.0,27.2,32.0,6.0,6.0,Engineering,L5,"Toronto, ON",12.4,4,Developing,Low,Significant Gap
E0205,R003,Talent Intelligence Analyst,24.4,0.0,20.7,28.0,5.0,7.0,Engineering,L5,"Toronto, ON",12.4,4,Developing,Low,Significant Gap
E0205,R004,Workforce Planning Analyst,18.1,0.0,15.3,30.0,4.0,7.0,Engineering,L5,"Toronto, ON",12.4,4,Developing,Low,Significant Gap
E0205,R005,HR Data Analyst,5.0,0.0,4.2,27.0,4.0,7.0,Engineering,L5,"Toronto, ON",12.4,4,Developing,Low,Significant Gap
E0205,R006,People Analytics Manager,28.6,0.0,24.3,37.0,5.0,6.0,Engineering,L5,"Toronto, ON",12.4,4,Developing,Low,Significant Gap
E0205,R007,HRIS & People Data Specialist,19.2,0.0,16.3,28.0,5.0,6.0,Engineering,L5,"Toronto, ON",12.4,4,Developing,Low,Significant Gap
E0205,R008,Talent Management Analytics Specialist,8.3,0.0,7.1,33.0,4.0,8.0,Engineering,L5,"Toronto, ON",12.4,4,Developing,Low,Significant Gap
E0206,R001,People Analytics Specialist,19.0,0.0,16.2,34.0,5.0,8.0,Engineering,L2,Remote - Canada,4.5,3,Solid,Medium,Significant Gap
E0206,R002,Senior People Analytics Analyst,23.3,0.0,19.8,37.0,6.0,7.0,Engineering,L2,Remote - Canada,4.5,3,Solid,Medium,Significant Gap
E0206,R003,Talent Intelligence Analyst,24.4,0.0,20.7,28.0,5.0,7.0,Engineering,L2,Remote - Canada,4.5,3,Solid,Medium,Significant Gap
E0206,R004,Workforce Planning Analyst,11.8,0.0,10.0,33.0,4.0,7.0,Engineering,L2,Remote - Canada,4.5,3,Solid,Medium,Significant Gap
E0206,R005,HR Data Analyst,19.2,0.0,16.3,24.0,4.0,6.0,Engineering,L2,Remote - Canada,4.5,3,Solid,Medium,Significant Gap
E0206,R006,People Analytics Manager,17.4,0.0,14.8,43.0,5.0,8.0,Engineering,L2,Remote - Canada,4.5,3,Solid,Medium,Significant Gap
E0206,R007,HRIS & People Data Specialist,25.4,0.0,21.6,26.0,5.0,5.0,Engineering,L2,Remote - Canada,4.5,3,Solid,Medium,Significant Gap
E0206,R008,Talent Management Analytics Specialist,4.2,0.0,3.5,35.0,4.0,9.0,Engineering,L2,Remote - Canada,4.5,3,Solid,Medium,Significant Gap
E0207,R001,People Analytics Specialist,45.8,40.0,45.0,24.0,3.0,6.0,Engineering,L5,"Montreal, QC",5.8,4,High,Medium,Significant Gap
E0207,R002,Senior People Analytics Analyst,49.3,33.3,46.9,24.0,4.0,4.0,Engineering,L5,"Montreal, QC",5.8,4,High,Medium,Significant Gap
E0207,R003,Talent Intelligence Analyst,23.1,0.0,19.6,30.0,5.0,8.0,Engineering,L5,"Montreal, QC",5.8,4,High,Medium,Significant Gap
E0207,R004,Workforce Planning Analyst,25.4,0.0,21.6,27.0,4.0,6.0,Engineering,L5,"Montreal, QC",5.8,4,High,Medium,Significant Gap
E0207,R005,HR Data Analyst,41.2,25.0,38.8,17.0,3.0,4.0,Engineering,L5,"Montreal, QC",5.8,4,High,Medium,Significant Gap
E0207,R006,People Analytics Manager,55.2,40.0,52.9,24.0,3.0,3.0,Engineering,L5,"Montreal, QC",5.8,4,High,Medium,Significant Gap
E0207,R007,HRIS & People Data Specialist,49.3,0.0,41.9,18.0,5.0,3.0,Engineering,L5,"Montreal, QC",5.8,4,High,Medium,Significant Gap
E0207,R008,Talent Management Analytics Specialist,18.1,0.0,15.3,29.0,4.0,7.0,Engineering,L5,"Montreal, QC",5.8,4,High,Medium,Significant Gap
E0208,R001,People Analytics Specialist,25.3,0.0,21.5,30.0,5.0,6.0,Customer Success,L3,"Montreal, QC",6.0,5,Developing,Medium,Significant Gap
E0208,R002,Senior People Analytics Analyst,23.5,0.0,20.0,37.0,6.0,7.0,Customer Success,L3,"Montreal, QC",6.0,5,Developing,Medium,Significant Gap
E0208,R003,Talent Intelligence Analyst,25.1,0.0,21.4,29.0,5.0,7.0,Customer Success,L3,"Montreal, QC",6.0,5,Developing,Medium,Significant Gap
E0208,R004,Workforce Planning Analyst,27.5,0.0,23.4,27.0,4.0,4.0,Customer Success,L3,"Montreal, QC",6.0,5,Developing,Medium,Significant Gap
E0208,R005,HR Data Analyst,15.0,0.0,12.7,23.0,4.0,6.0,Customer Success,L3,"Montreal, QC",6.0,5,Developing,Medium,Significant Gap
E0208,R006,People Analytics Manager,17.2,0.0,14.7,43.0,5.0,7.0,Customer Success,L3,"Montreal, QC",6.0,5,Developing,Medium,Significant Gap
E0208,R007,HRIS & People Data Specialist,10.1,0.0,8.6,32.0,5.0,7.0,Customer Success,L3,"Montreal, QC",6.0,5,Developing,Medium,Significant Gap
E0208,R008,Talent Management Analytics Specialist,8.3,0.0,7.1,33.0,4.0,8.0,Customer Success,L3,"Montreal, QC",6.0,5,Developing,Medium,Significant Gap
E0209,R001,People Analytics Specialist,26.2,20.0,25.3,30.0,4.0,8.0,Marketing,L3,"Toronto, ON",3.7,4,Developing,Medium,Significant Gap
